chapter,chapter_text,heading,heading_text,subheading,subheading_text,year_range,prior_class,prior_label,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5,nli_continuous,nli_class,nli_label,nli_uncertainty
69,Ceramic products,6912,"Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china",691200,"691200 --  Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china",all,3,Component/Part,0.188892,0.137121,0.162517,0.218051,0.29342,3.29,5,Final Good,0.9782
69,Ceramic products,6913,Statuettes and other ornamental ceramic articles,691310,691310 --  - Of porcelain or china,all,3,Component/Part,0.166781,0.263153,0.105702,0.209804,0.254559,3.1222,2,Processed Material,0.9714
69,Ceramic products,6913,Statuettes and other ornamental ceramic articles,691390,691390 --  - Other,all,3,Component/Part,0.196805,0.266386,0.100518,0.208885,0.227407,3.0037,2,Processed Material,0.9737
69,Ceramic products,6914,Ceramic articles; n.e.c. in chapter 69,691410,691410 --  - Of porcelain or china,all,3,Component/Part,0.167398,0.264385,0.104858,0.20935,0.254009,3.1182,2,Processed Material,0.9711
69,Ceramic products,6914,Ceramic articles; n.e.c. in chapter 69,691490,691490 --  - Other,all,3,Component/Part,0.198131,0.266614,0.10031,0.208452,0.226493,2.9986,2,Processed Material,0.9737
70,Glass and glassware,7001,"Glass; cullet and other waste and scrap of glass, excluding glass from cathode ray tubes or other activated glass of heading 85.49, glass in the mass",700100,700100 --  Cullet and other waste and scrap of glass; glass in the mass,all,3,Component/Part,0.191863,0.285501,0.109748,0.195266,0.217622,2.9613,2,Processed Material,0.9742
70,Glass and glassware,7002,"Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked",700210,700210 --  - Balls,all,3,Component/Part,0.202752,0.26315,0.103454,0.201567,0.229076,2.9911,2,Processed Material,0.9755
70,Glass and glassware,7002,"Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked",700220,700220 --  - Rods,all,3,Component/Part,0.188801,0.259577,0.117229,0.210623,0.223769,3.021,2,Processed Material,0.9812
70,Glass and glassware,7002,"Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked",700231,700231 --  -- Of fused quartz or other fused silica,all,3,Component/Part,0.18395,0.27186,0.107297,0.206618,0.230275,3.0274,2,Processed Material,0.9749
70,Glass and glassware,7002,"Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked",700232,700232 --  -- Of other glass having a linear coefficient of expansion not exceeding 5 × 10–6 per Kelvin within a temperature range of 0 °C to 300 °C,all,3,Component/Part,0.174727,0.207899,0.130865,0.218516,0.267993,3.1971,5,Final Good,0.9834
70,Glass and glassware,7002,"Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked",700239,700239 --  -- Other,all,3,Component/Part,0.19601,0.265052,0.10159,0.216752,0.220596,3.0009,2,Processed Material,0.9746
70,Glass and glassware,7003,"Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700311,"700311 -- (-1995) Coloured throughout the mass (body tinted), opacified, flashed or having an absorbent or reflecting layer",all,3,Component/Part,0.161481,0.244552,0.148763,0.20979,0.235413,3.1131,2,Processed Material,0.9882
70,Glass and glassware,7003,"Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700312,"700312 -- (1996-) -- Coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",all,3,Component/Part,0.164199,0.23201,0.157293,0.205951,0.240547,3.1266,5,Final Good,0.9909
70,Glass and glassware,7003,"Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700319,700319 --  -- Other,all,3,Component/Part,0.19644,0.263824,0.101416,0.216592,0.221728,3.0033,2,Processed Material,0.9746
70,Glass and glassware,7003,"Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700320,700320 --  - Wired sheets,all,3,Component/Part,0.185533,0.27662,0.111874,0.19349,0.232483,3.0108,2,Processed Material,0.9755
70,Glass and glassware,7003,"Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700330,700330 --  - Profiles,all,3,Component/Part,0.199307,0.270565,0.101995,0.206439,0.221693,2.9806,2,Processed Material,0.9741
70,Glass and glassware,7004,"Glass; drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700410,"700410 -- (-1995) Glass, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent or reflecting layer",all,3,Component/Part,0.165657,0.215005,0.141971,0.219032,0.258335,3.1894,5,Final Good,0.9865
70,Glass and glassware,7004,"Glass; drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700420,"700420 -- (1996-) - Glass, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",all,3,Component/Part,0.173509,0.215936,0.144548,0.220841,0.245166,3.1482,5,Final Good,0.9896
70,Glass and glassware,7004,"Glass; drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700490,700490 --  - Other glass,all,3,Component/Part,0.185555,0.232284,0.115891,0.221647,0.244623,3.1075,5,Final Good,0.9816
70,Glass and glassware,7005,"Glass; float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700510,"700510 --  - Non-wired glass, having an absorbent, reflecting or non-reflecting layer",all,3,Component/Part,0.173649,0.206213,0.134974,0.200259,0.284904,3.2166,5,Final Good,0.9815
70,Glass and glassware,7005,"Glass; float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700521,"700521 --  -- Coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",all,3,Component/Part,0.139514,0.279359,0.124815,0.211697,0.244615,3.1425,2,Processed Material,0.9717
70,Glass and glassware,7005,"Glass; float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700529,700529 --  -- Other,all,3,Component/Part,0.198885,0.26348,0.101581,0.215046,0.221008,2.9958,2,Processed Material,0.9749
70,Glass and glassware,7005,"Glass; float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",700530,700530 --  - Wired glass,all,3,Component/Part,0.156784,0.247621,0.119275,0.211181,0.26514,3.1803,5,Final Good,0.9756
70,Glass and glassware,7006,"Glass of heading no. 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, not framed or fitted with other materials",700600,"700600 --  Glass of heading 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials",all,3,Component/Part,0.138349,0.271138,0.072337,0.218932,0.299244,3.2696,5,Final Good,0.9389
70,Glass and glassware,7007,"Safety glass, consisting of toughened (tempered) or laminated glass",700711,"700711 --  -- Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",all,3,Component/Part,0.102973,0.221427,0.23456,0.209438,0.231601,3.2453,3,Component/Part,0.9781
70,Glass and glassware,7007,"Safety glass, consisting of toughened (tempered) or laminated glass",700719,700719 --  -- Other,all,3,Component/Part,0.196127,0.264692,0.101551,0.215824,0.221807,3.0025,2,Processed Material,0.9746
70,Glass and glassware,7007,"Safety glass, consisting of toughened (tempered) or laminated glass",700721,"700721 --  -- Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",all,3,Component/Part,0.100843,0.219188,0.239558,0.209355,0.231057,3.2506,3,Component/Part,0.9769
70,Glass and glassware,7007,"Safety glass, consisting of toughened (tempered) or laminated glass",700729,700729 --  -- Other,all,3,Component/Part,0.193739,0.26352,0.104924,0.216343,0.221473,3.0083,2,Processed Material,0.9761
70,Glass and glassware,7008,Glass; multiple-walled insulating units of glass,700800,700800 --  Multiple-walled insulating units of glass,all,3,Component/Part,0.193746,0.219973,0.107311,0.202253,0.276717,3.1482,5,Final Good,0.9751
70,Glass and glassware,7009,"Glass mirrors; whether or not framed, including rear-view mirrors",700910,700910 --  - Rear-view mirrors for vehicles,all,3,Component/Part,0.168544,0.272774,0.135959,0.180822,0.241901,3.0548,2,Processed Material,0.9807
70,Glass and glassware,7009,"Glass mirrors; whether or not framed, including rear-view mirrors",700991,700991 --  -- Unframed,all,3,Component/Part,0.227462,0.269855,0.090302,0.191917,0.220464,2.9081,2,Processed Material,0.9678
70,Glass and glassware,7009,"Glass mirrors; whether or not framed, including rear-view mirrors",700992,700992 --  -- Framed,all,3,Component/Part,0.199377,0.265424,0.104757,0.209968,0.220475,2.9867,2,Processed Material,0.9761
70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",701010,701010 --  - Ampoules,all,3,Component/Part,0.184237,0.272285,0.111201,0.200966,0.231311,3.0228,2,Processed Material,0.9763
70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",701020,"701020 -- (1996-) - Stoppers, lids and other closures",all,3,Component/Part,0.191489,0.234617,0.134204,0.206443,0.233247,3.0553,2,Processed Material,0.9888
70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",701090,701090 --  - Other,all,3,Component/Part,0.197637,0.265431,0.099573,0.208543,0.228816,3.0055,2,Processed Material,0.9734
70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",701091,701091 -- (1996-2001) -- Exceeding 1 l,all,3,Component/Part,0.197795,0.247849,0.125358,0.215756,0.213242,2.9988,2,Processed Material,0.9861
70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",701092,701092 -- (1996-2001) -- Exceeding 0.33 l but not exceeding 1 l,all,3,Component/Part,0.196365,0.229126,0.130679,0.216932,0.226899,3.0489,2,Processed Material,0.9887
70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",701093,701093 -- (1996-2001) -- Exceeding 0.15 l but not exceeding 0.33 l,all,3,Component/Part,0.190755,0.227858,0.137128,0.215732,0.228527,3.0634,5,Final Good,0.9902
70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",701094,701094 -- (1996-2001) -- Not exceeding 0.15 l,all,3,Component/Part,0.208903,0.239742,0.1277,0.207277,0.216378,2.9825,2,Processed Material,0.9878
70,Glass and glassware,7011,"Glass envelopes (including bulbs and tubes), open and glass parts thereof, without fittings, for electric lamps and light sources, cathode-ray tubes or the like",701110,701110 --  - For electric lighting,all,3,Component/Part,0.175313,0.265758,0.127263,0.200997,0.230669,3.046,2,Processed Material,0.9821
70,Glass and glassware,7011,"Glass envelopes (including bulbs and tubes), open and glass parts thereof, without fittings, for electric lamps and light sources, cathode-ray tubes or the like",701120,701120 --  - For cathode ray tubes,all,3,Component/Part,0.176969,0.254986,0.122943,0.201317,0.243785,3.08,2,Processed Material,0.9813
